date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2021049,2021-02-18,VNP21A2,LST_Day_1KM,299.4000,314.5200,89547.1641,15.1200,309.8518,5.7904,2.4063,289,289,100.00
A2021057,2021-02-26,VNP21A2,LST_Day_1KM,299.1000,317.8200,90434.5781,18.7200,312.9224,7.3206,2.7057,289,289,100.00
A2021065,2021-03-06,VNP21A2,LST_Day_1KM,301.0000,318.8200,90701.5469,17.8200,313.8462,6.9974,2.6453,289,289,100.00
A2021073,2021-03-14,VNP21A2,LST_Day_1KM,301.9800,321.2200,91089.4844,19.2400,315.1885,9.3538,3.0584,289,289,100.00
A2021081,2021-03-22,VNP21A2,LST_Day_1KM,301.8000,321.8400,91277.2812,20.0400,315.8383,7.6430,2.7646,289,289,100.00
A2021089,2021-03-30,VNP21A2,LST_Day_1KM,301.4800,324.1600,92212.1641,22.6800,319.0732,9.3024,3.0500,289,289,100.00
A2021097,2021-04-07,VNP21A2,LST_Day_1KM,301.8000,325.6400,92274.0781,23.8400,319.2875,10.0068,3.1633,289,289,100.00
A2021105,2021-04-15,VNP21A2,LST_Day_1KM,302.0400,324.7200,92223.2266,22.6800,319.1115,9.6006,3.0985,289,289,100.00
A2021113,2021-04-23,VNP21A2,LST_Day_1KM,305.2000,329.7400,93052.0078,24.5400,321.9793,11.5426,3.3974,289,289,100.00
A2021121,2021-05-01,VNP21A2,LST_Day_1KM,305.5200,328.4600,93025.6484,22.9400,321.8881,13.2329,3.6377,289,289,100.00
A2021129,2021-05-09,VNP21A2,LST_Day_1KM,304.9400,328.8600,92657.5781,23.9200,320.6145,14.0078,3.7427,289,289,100.00
A2021137,2021-05-17,VNP21A2,LST_Day_1KM,301.9400,314.7600,89653.8125,12.8200,310.2208,2.3310,1.5268,289,289,100.00
A2021145,2021-05-25,VNP21A2,LST_Day_1KM,303.7200,320.1200,91114.4531,16.4000,315.2749,5.6835,2.3840,289,289,100.00
A2021153,2021-06-02,VNP21A2,LST_Day_1KM,304.0000,326.0400,91885.2422,22.0400,317.9420,11.1885,3.3449,289,289,100.00
A2021161,2021-06-10,VNP21A2,LST_Day_1KM,305.5600,325.1400,91893.5859,19.5800,317.9709,11.7294,3.4248,289,289,100.00
A2021169,2021-06-18,VNP21A2,LST_Day_1KM,305.6800,321.8400,91242.4766,16.1600,315.7179,7.9104,2.8125,289,289,100.00
A2021177,2021-06-26,VNP21A2,LST_Day_1KM,305.6200,329.8800,91727.7734,24.2600,317.3971,18.1412,4.2593,289,289,100.00
A2021185,2021-07-04,VNP21A2,LST_Day_1KM,308.6200,332.3200,92384.0078,23.7000,319.6678,7.3198,2.7055,289,289,100.00
A2021193,2021-07-12,VNP21A2,LST_Day_1KM,288.4800,336.6800,82748.2812,48.2000,320.7298,52.5145,7.2467,289,258,89.27
A2021201,2021-07-20,VNP21A2,LST_Day_1KM,284.8800,338.2800,40208.1367,53.4000,309.2934,93.6626,9.6779,289,130,44.98
A2021209,2021-07-28,VNP21A2,LST_Day_1KM,282.9200,285.1600,1136.1600,2.2400,284.0400,1.2544,1.1200,289,4,1.38
A2021217,2021-08-05,VNP21A2,LST_Day_1KM,302.6200,327.4200,89666.4766,24.8000,311.3419,13.5530,3.6814,289,288,99.65
A2021225,2021-08-13,VNP21A2,LST_Day_1KM,301.1400,329.9400,90075.5000,28.8000,311.6799,12.8660,3.5869,289,289,100.00
A2021233,2021-08-21,VNP21A2,LST_Day_1KM,301.5400,321.9600,90345.4062,20.4200,312.6139,8.2605,2.8741,289,289,100.00
A2021241,2021-08-29,VNP21A2,LST_Day_1KM,300.9000,320.7200,72732.6719,19.8200,310.8234,10.2929,3.2083,289,234,80.97
A2021249,2021-09-06,VNP21A2,LST_Day_1KM,285.4800,322.6600,77903.7656,37.1800,307.9200,21.9653,4.6867,289,253,87.54
A2021257,2021-09-14,VNP21A2,LST_Day_1KM,291.7800,336.0200,72541.9844,44.2400,306.0843,18.3479,4.2834,289,237,82.01
A2021265,2021-09-22,VNP21A2,LST_Day_1KM,298.6400,325.4600,88834.6016,26.8200,308.4535,15.6676,3.9582,289,288,99.65
A2021273,2021-09-30,VNP21A2,LST_Day_1KM,298.1400,320.5400,89273.3438,22.4000,308.9043,10.1248,3.1820,289,289,100.00
A2021281,2021-10-08,VNP21A2,LST_Day_1KM,304.2600,313.9600,89711.1953,9.7000,310.4194,3.6944,1.9221,289,289,100.00
A2021289,2021-10-16,VNP21A2,LST_Day_1KM,301.1000,313.6200,89188.1016,12.5200,308.6093,3.9422,1.9855,289,289,100.00
A2021297,2021-10-24,VNP21A2,LST_Day_1KM,299.7000,311.8600,88520.9688,12.1600,306.3009,4.6769,2.1626,289,289,100.00
A2021305,2021-11-01,VNP21A2,LST_Day_1KM,298.7000,314.8000,88744.8438,16.1000,307.0756,7.0536,2.6559,289,289,100.00
A2021313,2021-11-09,VNP21A2,LST_Day_1KM,298.5400,311.5600,88415.3047,13.0200,305.9353,4.6870,2.1650,289,289,100.00
A2021321,2021-11-17,VNP21A2,LST_Day_1KM,297.1400,309.0200,87815.8594,11.8800,303.8611,3.9082,1.9769,289,289,100.00
A2021329,2021-11-25,VNP21A2,LST_Day_1KM,297.2000,311.1000,88300.3516,13.9000,305.5375,4.8461,2.2014,289,289,100.00
A2021337,2021-12-03,VNP21A2,LST_Day_1KM,295.1800,306.7200,87144.5547,11.5400,301.5382,3.8010,1.9496,289,289,100.00
A2021345,2021-12-11,VNP21A2,LST_Day_1KM,293.4600,303.6000,86428.1562,10.1400,299.0594,3.2209,1.7947,289,289,100.00
A2021353,2021-12-19,VNP21A2,LST_Day_1KM,293.1200,307.0000,86926.6250,13.8800,300.7842,4.6605,2.1588,289,289,100.00
A2021361,2021-12-27,VNP21A2,LST_Day_1KM,290.2600,302.6400,86066.6875,12.3800,297.8086,4.8254,2.1967,289,289,100.00
A2022001,2022-01-01,VNP21A2,LST_Day_1KM,289.2400,304.7400,86096.7969,15.5000,297.9128,7.1988,2.6831,289,289,100.00
A2022009,2022-01-09,VNP21A2,LST_Day_1KM,290.2400,298.0600,85312.4844,7.8200,295.1989,1.8997,1.3783,289,289,100.00
A2022017,2022-01-17,VNP21A2,LST_Day_1KM,290.2400,301.9400,86064.9531,11.7000,297.8026,3.5539,1.8852,289,289,100.00
