MYD11A2.A2004233.h24v06.006.2015227041346.Day_view_angl,MYD11A2,A2004233,Lat26.44598Lon74.63502Samp17Line17,2015227041346,Day_view_angl,83,83,66,66,78,78,78,78,78,78,78,78,78,84,84,84,255,77,83,64,66,66,78,78,78,55,47,84,84,84,84,84,84,84,83,83,77,66,52,52,52,55,55,47,47,78,78,78,78,78,78,54,54,54,52,52,52,52,52,55,55,55,55,78,78,78,78,78,54,54,54,54,52,66,52,52,52,55,55,55,47,84,78,78,78,46,46,54,54,52,52,52,52,52,52,55,47,47,47,84,78,78,46,46,83,77,52,52,52,52,52,52,46,47,47,47,84,78,78,46,46,46,77,54,54,52,52,52,52,52,47,47,47,55,78,78,9,46,46,46,77,54,54,54,52,52,55,47,47,47,55,78,78,83,46,46,46,46,54,54,54,54,52,52,52,46,47,84,78,78,83,46,46,46,9,46,54,54,47,46,52,52,52,52,55,78,84,77,83,46,46,46,46,46,46,46,83,84,55,55,55,55,78,78,76,83,46,46,46,46,46,46,46,54,77,77,78,78,55,55,78,76,83,83,46,46,46,46,46,46,54,54,77,77,55,55,55,55,76,76,77,77,83,46,46,46,46,46,46,46,83,78,55,41,55,76,76,77,77,77,46,54,54,54,54,67,66,66,54,55,55,55,82,82,83,77,77,77,54,54,54,54,54,67,67,67,40,55,55
MYD11A2.A2004233.h24v06.006.2015227041346.Day_view_time,MYD11A2,A2004233,Lat26.44598Lon74.63502Samp17Line17,2015227041346,Day_view_time,134,134,133,133,134,134,134,134,134,134,134,134,134,134,134,134,255,134,134,133,133,133,134,134,134,131,131,134,134,134,134,134,134,134,134,134,134,133,131,131,131,131,131,131,131,134,134,134,134,134,134,131,131,131,131,131,131,131,131,131,131,131,131,134,134,134,134,134,131,131,131,131,131,133,131,131,131,131,131,131,131,134,134,134,134,131,131,131,131,131,131,131,131,131,131,131,131,131,131,134,134,134,131,131,134,134,131,131,131,131,131,131,131,131,131,131,134,134,134,131,131,131,134,131,131,131,131,131,131,131,131,131,131,131,134,134,127,131,131,131,134,131,131,131,131,131,131,131,131,131,131,134,134,134,131,131,131,131,131,131,131,131,131,131,131,131,131,134,134,134,134,131,131,131,127,131,131,131,131,131,131,131,131,131,131,134,134,134,134,131,131,131,131,131,131,131,134,134,131,131,131,131,134,134,134,134,131,131,131,131,131,131,131,131,134,134,134,134,131,131,134,134,134,134,131,131,131,131,131,131,131,131,134,134,131,131,131,131,134,134,134,134,134,131,131,131,131,131,131,131,134,134,131,130,131,134,134,134,134,134,131,131,131,131,131,133,132,132,131,131,131,131,134,134,134,134,134,134,131,131,131,131,131,133,133,133,130,131,131
MYD11A2.A2004233.h24v06.006.2015227041346.Emis_31,MYD11A2,A2004233,Lat26.44598Lon74.63502Samp17Line17,2015227041346,Emis_31,247,247,247,246,247,247,247,247,247,247,247,247,247,247,247,247,246,247,247,246,246,246,246,246,246,246,247,247,247,246,247,247,247,247,246,247,247,247,246,246,245,244,245,246,247,247,247,247,247,247,247,247,247,247,247,248,247,246,245,244,245,246,247,247,247,247,247,247,247,247,247,247,247,248,248,247,245,245,245,246,246,246,246,247,247,246,247,247,247,246,246,247,247,246,246,245,245,245,245,245,246,246,247,246,247,247,247,247,246,246,244,246,245,244,243,243,243,246,246,246,246,247,247,246,247,246,244,243,244,245,243,242,242,242,245,246,247,247,247,247,247,247,246,245,242,241,242,244,244,244,243,244,246,247,247,247,247,247,247,247,246,243,242,242,243,244,244,242,243,245,247,246,247,247,247,247,247,247,245,243,243,243,244,244,243,243,245,246,247,246,247,247,247,246,246,246,245,244,244,244,243,244,245,245,246,247,246,247,247,247,247,246,246,245,244,243,243,243,243,245,246,247,246,247,247,247,247,247,247,247,246,246,245,245,244,244,244,246,247,247,247,247,247,247,247,247,247,247,247,247,247,246,246,246,246,247,247,247,247,247,247,247,247,247,247,247,247,246,247,247,246,246,247,247,246,247,247,247,247,247,247,247,247,247,247,247,247,247,246
MYD11A2.A2004233.h24v06.006.2015227041346.Emis_32,MYD11A2,A2004233,Lat26.44598Lon74.63502Samp17Line17,2015227041346,Emis_32,248,248,248,248,248,248,248,249,248,249,248,248,249,248,249,248,249,248,248,248,248,248,248,248,248,248,248,249,248,248,248,248,249,248,248,248,248,248,247,247,247,246,246,248,248,248,249,248,248,248,249,248,248,248,248,247,247,247,246,245,247,248,248,249,248,248,248,249,248,248,248,247,247,247,247,247,247,246,247,248,248,248,248,248,249,248,248,248,247,246,246,247,247,248,248,247,247,247,247,247,247,248,248,248,248,248,247,246,246,246,246,248,247,246,245,245,245,247,248,248,248,248,248,248,248,247,246,245,246,247,245,244,244,244,247,248,248,248,249,249,249,248,248,247,244,244,245,246,246,246,244,245,248,249,248,249,248,248,248,248,248,245,245,245,246,246,246,244,245,247,249,249,248,248,249,248,248,248,247,245,246,245,246,246,245,245,247,248,248,248,248,249,248,248,248,248,247,246,246,246,245,246,247,247,248,248,248,248,248,248,248,248,248,247,246,246,245,245,245,247,248,249,248,249,249,249,248,248,248,248,248,248,247,247,246,246,246,248,249,248,248,249,249,249,248,248,248,248,248,248,249,248,248,248,248,249,248,248,249,248,249,248,248,248,248,248,249,248,249,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,249,249,248
MYD11A2.A2004233.h24v06.006.2015227041346.LST_Day_1km,MYD11A2,A2004233,Lat26.44598Lon74.63502Samp17Line17,2015227041346,LST_Day_1km,15280,15196,15335,15348,15307,15284,15290,15301,15275,15229,15278,15266,15246,15237,15171,15163,0,15270,15225,15282,15201,15212,15133,15216,15228,15175,15171,15340,15321,15296,15249,15225,15246,15285,15152,15157,15141,15179,15140,15108,15106,15112,15129,15148,15153,15237,15264,15295,15264,15250,15224,14959,15008,15082,15147,15159,15171,15126,15136,15128,15114,15096,15147,15241,15285,15290,15238,15185,14969,14997,15049,15062,15101,15208,15133,15113,15117,15069,15072,15094,15138,15333,15265,15234,15218,14956,14993,15008,15025,15069,15087,15089,15108,15103,15075,15025,15114,15126,15150,15340,15249,15221,14927,14972,15193,15183,15166,15175,15150,15109,15052,15056,15080,15107,15142,15156,15310,15234,15216,14960,14967,14977,15167,15096,15122,15169,15200,15179,15081,15063,15121,15148,15161,15179,15246,15143,14718,14938,14910,14897,15058,15020,15032,15062,15178,15202,15151,15168,15154,15142,15123,15203,15209,15158,14913,14914,14893,14924,14992,14977,15008,15079,15200,15217,15192,15176,15110,15252,15194,15169,15177,14940,14908,14881,14784,15011,14991,14984,15069,15176,15188,15180,15113,15117,15108,15206,15234,15107,15144,14943,14954,14969,14993,15027,15027,15036,15217,15213,15120,15114,15106,15115,15202,15167,15057,15113,14970,14980,14992,14993,15026,15045,15040,15074,15259,15156,15179,15200,15069,15080,15201,15009,15050,15072,14981,14985,14991,15009,15035,15039,15082,15114,15243,15124,15083,15065,15050,15096,15161,15162,15152,15080,15115,14985,15005,15010,15043,15044,15054,15068,15193,15141,15072,15002,15070,15161,15179,15178,15168,15128,15023,15095,15073,15057,15072,15053,15028,15023,15085,15092,15086,15066,15123,15080,15109,15181,15206,15228,15112,15085,15060,15065,15087,15060,15048,15050,15046,15107,15116
MYD11A2.A2004233.h24v06.006.2015227041346.LST_Night_1km,MYD11A2,A2004233,Lat26.44598Lon74.63502Samp17Line17,2015227041346,LST_Night_1km,14586,14586,14590,14602,14605,14609,14614,14619,14620,14618,14618,14616,14616,14621,14627,14626,14624,14590,14594,14592,14602,14607,14607,14612,14615,14617,14618,14621,14624,14622,14622,14624,14624,14627,14588,14584,14588,14598,14606,14611,14612,14624,14625,14621,14623,14627,14628,14621,14623,14626,14621,14664,14582,14588,14600,14602,14607,14616,14629,14636,14633,14629,14629,14627,14626,14625,14627,14628,14664,14590,14596,14599,14605,14605,14618,14631,14637,14641,14632,14631,14633,14632,14631,14634,14637,14662,14596,14602,14605,14605,14610,14620,14642,14646,14638,14630,14634,14639,14642,14640,14639,14648,14651,14662,14604,14610,14606,14607,14614,14632,14651,14652,14640,14636,14646,14648,14646,14641,14639,14657,14666,14604,14603,14607,14605,14607,14626,14652,14659,14658,14655,14653,14652,14654,14639,14635,14657,14591,14592,14597,14602,14601,14597,14597,14625,14664,14665,14659,14658,14651,14650,14638,14627,14652,14584,14585,14590,14593,14598,14592,14598,14624,14643,14660,14655,14654,14651,14652,14639,14619,14650,14655,14585,14587,14588,14594,14601,14594,14613,14632,14647,14653,14649,14643,14641,14633,14616,14651,14654,14655,14580,14581,14660,14605,14604,14608,14624,14634,14642,14646,14646,14635,14621,14612,14654,14658,14663,14658,14648,14580,14593,14603,14611,14624,14630,14636,14638,14634,14627,14616,14611,14590,14586,14670,14666,14656,14584,14588,14599,14606,14610,14613,14623,14626,14624,14622,14617,14606,14590,14587,14588,14592,14591,14661,14592,14599,14607,14607,14610,14613,14617,14613,14607,14604,14604,14592,14592,14592,14586,14589,14590,14597,14599,14603,14607,14608,14612,14609,14607,14603,14599,14599,14593,14591,14591,14590,14587,14589,14593,14601,14605,14608,14609,14606,14605,14606,14604,14604,14598
MYD11A2.A2004233.h24v06.006.2015227041346.Night_view_angl,MYD11A2,A2004233,Lat26.44598Lon74.63502Samp17Line17,2015227041346,Night_view_angl,57,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,69,57,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,69,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,58,69,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,58,69,69,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,69,69,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,69,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,69,57,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,69,69,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,69,69,69,57,57,69,58,58,58,58,58,58,58,58,58,58,58,69,69,69,69,69,57,57,58,58,58,58,58,58,58,58,58,58,57,57,69,69,69,57,57,57,58,58,58,58,58,58,58,58,58,57,57,57,57,57,69,57,57,58,58,58,58,58,58,58,58,58,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,58,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58
MYD11A2.A2004233.h24v06.006.2015227041346.Night_view_time,MYD11A2,A2004233,Lat26.44598Lon74.63502Samp17Line17,2015227041346,Night_view_time,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,18,18,20,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,18,18,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,20,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19
MYD11A2.A2004233.h24v06.006.2015227041346.QC_Day,MYD11A2,A2004233,Lat26.44598Lon74.63502Samp17Line17,2015227041346,QC_Day,0,0,65,65,0,0,0,0,0,0,0,65,65,65,65,65,2,0,0,0,65,65,0,0,0,65,0,0,0,65,65,65,65,65,65,0,0,65,65,65,65,65,65,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,0,0,81,0,0,0,65,65,0,0,65,65,65,65,65,65,81,81,81,81,81,0,0,65,65,65,65,65,65,65,81,65,65,65,0,81,81,81,0,65,65,65,65,65,65,65,65,81,81,81,65,0,0,65,81,65,65,65,65,65,65,65,65,65,81,81,81,81,65,65,65,81,65,65,65,65,65,65,65,65,65,65,65,65,81,81,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,81,81,81,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,81,65,65,65,65,65,65,65,65,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,0,65,65,65,65,65,65,65,65,65,65,65
MYD11A2.A2004233.h24v06.006.2015227041346.QC_Night,MYD11A2,A2004233,Lat26.44598Lon74.63502Samp17Line17,2015227041346,QC_Night,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,0,0,0,0,0,0,0,0,0,17,17,17,0,0,17,17,17,0,0,0,0,0,0,0,0,0,0,17,17,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYD11A2.A2004241.h24v06.006.2015227121522.Clear_sky_days,MYD11A2,A2004241,Lat26.44598Lon74.63502Samp17Line17,2015227121522,Clear_sky_days,126,126,126,126,94,94,94,94,94,94,94,94,94,94,94,94,94,126,126,126,126,126,126,126,126,94,94,94,94,94,94,94,94,94,126,126,126,126,126,126,126,126,94,94,94,94,94,94,94,94,94,126,126,126,126,126,126,126,126,126,94,94,94,94,94,94,94,94,126,126,126,126,126,126,126,126,126,126,94,94,94,94,94,94,94,126,126,126,126,126,126,126,126,126,126,126,94,94,94,94,94,94,126,126,126,126,126,126,126,94,126,126,126,94,94,94,94,94,94,126,126,126,126,126,126,126,126,94,94,126,126,94,94,94,94,94,126,126,126,126,126,126,126,126,126,126,126,126,126,94,94,94,94,126,126,126,126,126,126,126,126,126,126,126,126,126,126,94,94,94,126,126,126,126,126,126,126,126,126,126,94,94,94,94,94,94,94,126,126,126,126,126,126,126,126,94,94,94,94,94,94,94,94,94,126,126,94,94,126,126,126,126,126,94,94,94,94,94,94,94,94,126,126,126,94,94,94,94,94,94,94,94,94,94,94,94,94,94,126,126,126,126,126,126,126,94,94,94,94,94,94,94,94,94,94,126,126,126,126,126,126,126,94,94,94,94,94,94,94,94,94,94,126,126,126,126,126,126,126,126,94,94,94,94,94,94,94,94,94
MYD11A2.A2004241.h24v06.006.2015227121522.Clear_sky_nights,MYD11A2,A2004241,Lat26.44598Lon74.63502Samp17Line17,2015227121522,Clear_sky_nights,255,255,255,255,255,255,255,255,255,255,127,127,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,127,127,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,127,127,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,127,127,127,127,255,255,255,255,255,255,255,255,255,255,255,255,255,127,127,127,127,127,255,127,127,127,127,255,255,255,255,255,191,191,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,255,191,255,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,63,63,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,63,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,63,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
MYD11A2.A2004241.h24v06.006.2015227121522.Day_view_angl,MYD11A2,A2004241,Lat26.44598Lon74.63502Samp17Line17,2015227121522,Day_view_angl,73,73,73,73,85,85,85,85,85,85,85,85,85,85,85,85,85,73,73,73,73,73,73,73,73,85,85,85,85,85,85,85,85,85,73,73,73,73,73,73,73,73,85,85,85,85,85,85,85,85,85,73,73,73,73,73,73,73,73,73,85,85,85,85,85,85,85,85,73,73,73,73,73,73,73,73,73,73,85,85,85,85,85,85,85,72,73,73,73,73,73,73,73,73,73,73,85,85,85,85,85,85,72,72,73,73,73,73,73,85,73,73,73,85,85,85,85,85,85,72,72,73,73,73,73,73,73,85,85,73,73,85,85,85,85,85,72,72,72,73,73,73,73,73,73,73,73,73,73,85,85,85,85,72,72,72,72,73,73,73,73,73,73,73,73,73,73,85,85,85,72,72,72,72,72,73,73,73,73,73,85,85,85,85,85,85,85,72,72,72,72,73,73,73,73,85,85,85,85,85,85,85,85,85,72,72,84,84,73,73,73,73,73,85,85,85,85,85,85,85,85,72,72,72,84,84,84,84,84,85,85,85,85,85,85,85,85,85,72,72,72,72,72,72,72,84,84,85,85,85,85,85,85,85,85,72,72,72,72,72,72,72,84,84,84,85,85,85,85,85,85,85,72,72,72,72,72,72,72,72,84,84,84,85,85,85,85,85,85
MYD11A2.A2004241.h24v06.006.2015227121522.Day_view_time,MYD11A2,A2004241,Lat26.44598Lon74.63502Samp17Line17,2015227121522,Day_view_time,134,134,134,134,135,135,135,135,135,135,135,135,135,135,135,135,135,134,134,134,134,134,134,134,134,135,135,135,135,135,135,135,135,135,134,134,134,134,134,134,134,134,135,135,135,135,135,135,135,135,135,134,134,134,134,134,134,134,134,134,135,135,135,135,135,135,135,135,134,134,134,134,134,134,134,134,134,134,135,135,135,135,135,135,135,134,134,134,134,134,134,134,134,134,134,134,135,135,135,135,135,135,134,134,134,134,134,134,134,135,134,134,134,135,135,135,135,135,135,134,134,134,134,134,134,134,134,135,135,134,134,135,135,135,135,135,134,134,134,134,134,134,134,134,134,134,134,134,134,135,135,135,135,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,135,135,134,134,134,134,134,134,134,134,134,134,135,135,135,135,135,135,135,134,134,134,134,134,134,134,134,135,135,135,135,135,135,135,135,135,134,134,135,135,134,134,134,134,134,135,135,135,135,135,135,135,135,134,134,134,135,135,135,135,135,135,135,135,135,135,135,135,135,135,134,134,134,134,134,134,134,135,135,135,135,135,135,135,135,135,135,134,134,134,134,134,134,134,135,135,135,135,135,135,135,135,135,135,134,134,134,134,134,134,134,134,135,135,135,135,135,135,135,135,135
MYD11A2.A2004241.h24v06.006.2015227121522.Emis_31,MYD11A2,A2004241,Lat26.44598Lon74.63502Samp17Line17,2015227121522,Emis_31,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,246,246,246,246,246,247,247,247,247,247,247,247,247,247,247,247,247,246,245,246,245,245,246,246,247,247,247,247,247,247,247,247,247,247,247,247,246,245,243,245,246,247,247,247,247,247,247,247,247,247,247,247,248,248,247,245,244,245,246,246,246,246,247,247,247,247,247,247,247,246,248,247,246,246,246,245,245,245,245,246,247,247,247,247,247,247,247,246,245,245,245,245,243,243,243,244,245,246,247,247,247,247,247,247,246,244,243,244,244,243,243,242,242,245,246,247,247,247,247,247,247,246,245,242,241,243,244,244,244,243,243,246,247,247,247,247,247,247,246,246,243,242,242,244,244,244,243,243,245,247,247,247,247,247,247,247,247,245,244,244,244,244,244,244,244,245,247,247,247,247,247,247,246,246,246,245,244,244,244,243,244,245,246,247,247,247,247,247,247,246,246,246,245,245,244,243,242,243,245,246,247,247,247,247,247,247,247,247,246,246,245,245,245,245,244,246,246,247,247,247,247,247,247,247,247,247,247,247,247,247,246,246,246,246,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,246,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
MYD11A2.A2004241.h24v06.006.2015227121522.Emis_32,MYD11A2,A2004241,Lat26.44598Lon74.63502Samp17Line17,2015227121522,Emis_32,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,248,248,248,248,248,248,248,248,248,248,248,248,248,249,248,248,248,248,248,247,247,247,247,248,248,248,248,248,248,249,248,248,248,248,248,247,247,246,246,245,247,248,248,249,249,248,248,248,248,248,248,247,247,247,247,246,246,246,247,249,248,248,248,248,248,248,248,248,247,247,246,247,247,247,247,247,247,247,247,247,248,248,248,248,248,248,247,246,246,246,246,247,247,245,245,245,246,247,248,248,248,248,248,248,248,247,246,245,246,246,246,245,244,244,247,248,248,249,248,248,248,248,248,247,244,244,245,246,247,246,244,245,247,248,248,248,248,248,248,248,248,245,244,244,246,246,246,245,245,247,249,249,249,248,248,249,248,248,247,246,246,246,246,246,245,246,247,249,248,248,248,248,248,248,248,248,247,246,246,246,245,246,247,248,248,248,248,248,248,248,248,248,248,247,247,246,245,245,245,247,248,248,248,249,248,248,248,248,248,248,248,248,247,247,247,246,247,248,248,248,249,248,249,249,248,248,248,249,248,248,248,248,248,248,248,248,248,248,248,249,248,248,249,248,248,248,249,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,249,248,248
MYD11A2.A2004241.h24v06.006.2015227121522.LST_Day_1km,MYD11A2,A2004241,Lat26.44598Lon74.63502Samp17Line17,2015227121522,LST_Day_1km,15451,15388,15422,15452,15480,15495,15508,15508,15504,15490,15476,15463,15444,15441,15445,15448,15427,15415,15344,15368,15406,15424,15432,15440,15447,15481,15480,15460,15450,15450,15439,15429,15420,15398,15296,15299,15332,15376,15396,15390,15365,15362,15397,15435,15445,15447,15454,15450,15430,15404,15390,15194,15254,15301,15352,15376,15368,15349,15339,15349,15387,15425,15442,15447,15451,15431,15402,15378,15229,15257,15322,15334,15333,15323,15333,15343,15348,15340,15370,15404,15421,15432,15434,15383,15370,15253,15300,15342,15350,15348,15331,15295,15357,15358,15343,15324,15373,15401,15425,15435,15424,15361,15257,15299,15322,15338,15350,15355,15355,15403,15376,15352,15325,15365,15420,15440,15440,15423,15394,15242,15286,15298,15302,15322,15334,15354,15396,15449,15428,15367,15361,15421,15455,15458,15418,15368,15273,15290,15292,15285,15297,15288,15285,15321,15423,15442,15419,15390,15382,15418,15435,15423,15353,15324,15331,15311,15293,15277,15255,15222,15259,15344,15437,15450,15416,15384,15369,15409,15417,15373,15340,15349,15327,15293,15256,15232,15226,15242,15312,15377,15439,15424,15409,15376,15381,15391,15379,15332,15351,15335,15289,15250,15241,15269,15290,15346,15402,15412,15384,15383,15382,15366,15366,15364,15321,15336,15334,15296,15239,15253,15285,15302,15315,15374,15379,15352,15360,15392,15378,15356,15358,15298,15296,15290,15265,15246,15261,15315,15329,15321,15341,15354,15337,15333,15357,15373,15347,15343,15344,15330,15309,15251,15241,15265,15290,15302,15299,15310,15319,15322,15320,15339,15346,15333,15342,15380,15361,15373,15324,15286,15296,15309,15314,15288,15290,15291,15286,15320,15345,15344,15328,15324,15337,15331,15352,15386,15382,15359,15328,15314,15291,15277,15279,15297,15316,15338,15342,15338,15333
MYD11A2.A2004241.h24v06.006.2015227121522.LST_Night_1km,MYD11A2,A2004241,Lat26.44598Lon74.63502Samp17Line17,2015227121522,LST_Night_1km,14678,14689,14701,14714,14721,14718,14713,14711,14714,14716,14705,14705,14713,14709,14706,14709,14710,14700,14703,14705,14715,14727,14721,14715,14717,14719,14725,14716,14716,14724,14717,14713,14708,14710,14697,14696,14702,14709,14725,14738,14725,14715,14719,14723,14716,14722,14731,14727,14722,14716,14712,14704,14703,14706,14710,14717,14728,14735,14723,14704,14727,14725,14714,14716,14715,14714,14726,14715,14708,14709,14717,14721,14718,14715,14726,14731,14714,14698,14720,14705,14713,14708,14712,14719,14726,14694,14704,14716,14719,14723,14726,14730,14744,14735,14733,14735,14710,14717,14719,14715,14714,14712,14690,14699,14713,14713,14705,14710,14725,14744,14756,14755,14742,14735,14730,14735,14727,14714,14711,14692,14707,14711,14711,14707,14710,14719,14744,14765,14771,14750,14748,14734,14733,14736,14717,14708,14698,14707,14703,14703,14702,14708,14714,14722,14752,14776,14777,14755,14735,14727,14733,14726,14705,14694,14705,14700,14702,14705,14706,14710,14718,14738,14760,14766,14757,14751,14730,14727,14727,14708,14684,14695,14698,14699,14706,14709,14712,14720,14732,14749,14757,14753,14743,14728,14718,14719,14698,14685,14691,14698,14693,14695,14706,14719,14727,14734,14738,14743,14737,14733,14730,14711,14699,14686,14684,14691,14698,14694,14689,14687,14702,14727,14735,14734,14731,14731,14725,14714,14703,14679,14661,14685,14687,14691,14696,14690,14688,14706,14719,14726,14725,14718,14709,14698,14688,14689,14666,14656,14671,14668,14670,14679,14687,14695,14705,14713,14713,14708,14696,14686,14676,14663,14653,14645,14642,14651,14646,14644,14647,14665,14681,14688,14695,14699,14690,14680,14665,14655,14651,14642,14634,14627,14636,14631,14630,14633,14642,14654,14665,14674,14684,14683,14678,14669,14652,14645,14636,14631,14633
MYD11A2.A2004241.h24v06.006.2015227121522.Night_view_angl,MYD11A2,A2004241,Lat26.44598Lon74.63502Samp17Line17,2015227121522,Night_view_angl,72,72,72,72,72,72,72,72,72,72,66,66,72,72,72,73,73,72,72,72,72,72,72,72,72,72,72,66,66,72,72,72,73,73,72,72,72,72,72,72,72,72,72,72,66,66,72,72,72,72,73,72,72,72,72,72,72,72,72,72,72,72,66,66,66,66,72,73,72,72,72,72,72,72,72,72,72,72,72,66,66,66,66,66,73,65,65,65,65,72,72,72,72,72,76,76,66,66,66,66,66,66,65,65,65,65,66,66,66,66,66,72,76,72,66,66,66,66,66,65,65,65,65,65,66,66,66,66,66,70,70,66,66,66,66,66,65,65,65,65,65,66,66,66,66,66,66,70,66,66,66,66,66,65,65,65,65,65,65,66,66,66,66,66,66,70,66,66,66,66,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66
