date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2017057,2017-02-26,MOD11A2,LST_Day_1km,301.3400,310.3000,88611.2578,8.9600,306.6133,2.6794,1.6369,289,289,100.00
A2017065,2017-03-06,MOD11A2,LST_Day_1km,299.6600,309.2600,88362.2422,9.6000,305.7517,2.7277,1.6516,289,289,100.00
A2017073,2017-03-14,MOD11A2,LST_Day_1km,301.3400,309.9800,88605.7734,8.6400,306.5944,1.7937,1.3393,289,289,100.00
A2017081,2017-03-22,MOD11A2,LST_Day_1km,306.8600,316.7000,90597.2344,9.8400,313.4852,2.3417,1.5303,289,289,100.00
A2017089,2017-03-30,MOD11A2,LST_Day_1km,307.8400,319.8600,91346.6641,12.0200,316.0784,3.4772,1.8647,289,289,100.00
A2017097,2017-04-07,MOD11A2,LST_Day_1km,307.4000,319.4000,91116.3438,12.0000,315.2815,3.8287,1.9567,289,289,100.00
A2017105,2017-04-15,MOD11A2,LST_Day_1km,309.2000,320.7400,91638.7578,11.5400,317.0891,3.5187,1.8758,289,289,100.00
A2017113,2017-04-23,MOD11A2,LST_Day_1km,305.9600,316.9800,90373.5469,11.0200,312.7112,2.8899,1.7000,289,289,100.00
A2017121,2017-05-01,MOD11A2,LST_Day_1km,309.2800,321.1400,91504.2969,11.8600,316.6239,4.2554,2.0629,289,289,100.00
A2017129,2017-05-09,MOD11A2,LST_Day_1km,309.8200,319.9400,91587.4609,10.1200,316.9116,3.3448,1.8289,289,289,100.00
A2017137,2017-05-17,MOD11A2,LST_Day_1km,307.5000,318.3400,90561.1016,10.8400,313.3602,4.6509,2.1566,289,289,100.00
A2017145,2017-05-25,MOD11A2,LST_Day_1km,306.0800,319.2000,90780.2500,13.1200,314.1185,5.8316,2.4149,289,289,100.00
A2017153,2017-06-02,MOD11A2,LST_Day_1km,306.7800,316.7200,90350.3594,9.9400,312.6310,2.9999,1.7320,289,289,100.00
A2017161,2017-06-10,MOD11A2,LST_Day_1km,305.8000,313.6600,89601.5000,7.8600,310.0398,2.3513,1.5334,289,289,100.00
A2017169,2017-06-18,MOD11A2,LST_Day_1km,302.7600,312.2400,88739.2031,9.4800,307.0561,3.5782,1.8916,289,289,100.00
A2017177,2017-06-26,MOD11A2,LST_Day_1km,306.0000,316.7400,89915.2734,10.7400,311.1255,4.2499,2.0615,289,289,100.00
A2017185,2017-07-04,MOD11A2,LST_Day_1km,301.2400,310.9800,88787.4531,9.7400,307.2230,4.2617,2.0644,289,289,100.00
A2017193,2017-07-12,MOD11A2,LST_Day_1km,301.1800,311.8800,64600.7773,10.7000,306.1648,3.9064,1.9765,289,211,73.01
A2017201,2017-07-20,MOD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2017209,2017-07-28,MOD11A2,LST_Day_1km,297.0800,297.1000,891.2600,0.0200,297.0867,0.0001,0.0094,289,3,1.04
A2017217,2017-08-05,MOD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2017225,2017-08-13,MOD11A2,LST_Day_1km,294.6600,310.2000,88122.6406,15.5400,304.9226,6.6835,2.5852,289,289,100.00
A2017233,2017-08-21,MOD11A2,LST_Day_1km,297.7200,309.3400,75525.2422,11.6200,303.3142,4.9582,2.2267,289,249,86.16
A2017241,2017-08-29,MOD11A2,LST_Day_1km,297.3000,307.7600,79560.8516,10.4600,302.5128,4.1254,2.0311,289,263,91.00
A2017249,2017-09-06,MOD11A2,LST_Day_1km,302.7200,307.3200,88269.2578,4.6000,305.4300,1.1730,1.0830,289,289,100.00
A2017257,2017-09-14,MOD11A2,LST_Day_1km,305.2400,314.9200,89362.1094,9.6800,309.2115,1.9899,1.4106,289,289,100.00
A2017265,2017-09-22,MOD11A2,LST_Day_1km,304.6200,312.4000,89215.1484,7.7800,308.7029,3.0966,1.7597,289,289,100.00
A2017273,2017-09-30,MOD11A2,LST_Day_1km,306.2400,315.9600,90199.9922,9.7200,312.1107,2.5848,1.6077,289,289,100.00
A2017281,2017-10-08,MOD11A2,LST_Day_1km,306.4200,315.5800,90062.4141,9.1600,311.6346,2.8257,1.6810,289,289,100.00
A2017289,2017-10-16,MOD11A2,LST_Day_1km,304.8000,314.0200,89750.2734,9.2200,310.5546,2.6683,1.6335,289,289,100.00
A2017297,2017-10-24,MOD11A2,LST_Day_1km,303.5600,312.5800,89240.7031,9.0200,308.7914,2.9842,1.7275,289,289,100.00
A2017305,2017-11-01,MOD11A2,LST_Day_1km,301.6600,309.9800,88591.5312,8.3200,306.5451,2.2407,1.4969,289,289,100.00
A2017313,2017-11-09,MOD11A2,LST_Day_1km,299.5400,306.7400,87886.4375,7.2000,304.1053,2.0532,1.4329,289,289,100.00
A2017321,2017-11-17,MOD11A2,LST_Day_1km,296.3800,303.9400,86930.2656,7.5600,300.7968,2.9269,1.7108,289,289,100.00
A2017329,2017-11-25,MOD11A2,LST_Day_1km,297.0600,305.1000,87292.9297,8.0400,302.0517,2.6081,1.6150,289,289,100.00
A2017337,2017-12-03,MOD11A2,LST_Day_1km,295.7400,303.7600,86992.3828,8.0200,301.0117,2.0980,1.4485,289,289,100.00
A2017345,2017-12-11,MOD11A2,LST_Day_1km,293.4000,298.7600,85618.0000,5.3600,296.2560,1.2138,1.1017,289,289,100.00
A2017353,2017-12-19,MOD11A2,LST_Day_1km,293.9000,301.0200,86345.5547,7.1200,298.7736,1.9350,1.3910,289,289,100.00
A2017361,2017-12-27,MOD11A2,LST_Day_1km,293.2000,300.0800,85772.7578,6.8800,296.7915,1.9177,1.3848,289,289,100.00
A2018001,2018-01-01,MOD11A2,LST_Day_1km,293.5200,300.3000,85910.6094,6.7800,297.2686,2.2032,1.4843,289,289,100.00
A2018009,2018-01-09,MOD11A2,LST_Day_1km,294.7800,302.2200,86555.3281,7.4400,299.4994,2.1107,1.4528,289,289,100.00
A2018017,2018-01-17,MOD11A2,LST_Day_1km,295.4000,303.0000,86755.4844,7.6000,300.1920,2.0554,1.4337,289,289,100.00
A2018025,2018-01-25,MOD11A2,LST_Day_1km,296.5600,304.0800,87026.0938,7.5200,301.1284,2.4060,1.5511,289,289,100.00
A2018033,2018-02-02,MOD11A2,LST_Day_1km,295.3200,302.0800,86440.5625,6.7600,299.1023,1.6934,1.3013,289,289,100.00
A2018041,2018-02-10,MOD11A2,LST_Day_1km,295.9200,304.6800,87098.6016,8.7600,301.3792,2.5674,1.6023,289,289,100.00
A2018049,2018-02-18,MOD11A2,LST_Day_1km,300.8800,309.5400,88519.5000,8.6600,306.2958,2.3763,1.5415,289,289,100.00
A2018057,2018-02-26,MOD11A2,LST_Day_1km,302.0600,312.3000,89204.9922,10.2400,308.6678,3.7369,1.9331,289,289,100.00
A2018065,2018-03-06,MOD11A2,LST_Day_1km,303.4600,313.9000,89736.6953,10.4400,310.5076,3.2838,1.8121,289,289,100.00
A2018073,2018-03-14,MOD11A2,LST_Day_1km,302.9800,312.8400,89386.0859,9.8600,309.2944,3.3037,1.8176,289,289,100.00
A2018081,2018-03-22,MOD11A2,LST_Day_1km,307.3400,318.6000,90994.9375,11.2600,314.8614,4.4282,2.1043,289,289,100.00
A2018089,2018-03-30,MOD11A2,LST_Day_1km,307.4800,319.4000,91133.8750,11.9200,315.3421,4.3325,2.0815,289,289,100.00
A2018097,2018-04-07,MOD11A2,LST_Day_1km,306.5400,318.3800,90774.7812,11.8400,314.0996,4.8528,2.2029,289,289,100.00
A2018105,2018-04-15,MOD11A2,LST_Day_1km,306.1400,318.9600,91051.3047,12.8200,315.0564,5.0536,2.2480,289,289,100.00
A2018113,2018-04-23,MOD11A2,LST_Day_1km,308.2200,318.6800,91256.5000,10.4600,315.7664,3.1338,1.7703,289,289,100.00
A2018121,2018-05-01,MOD11A2,LST_Day_1km,307.6400,318.1800,90849.8359,10.5400,314.3593,3.6562,1.9121,289,289,100.00
A2018129,2018-05-09,MOD11A2,LST_Day_1km,305.7200,321.9200,92061.3516,16.2000,318.5514,5.3775,2.3189,289,289,100.00
A2018137,2018-05-17,MOD11A2,LST_Day_1km,307.7000,318.2000,91058.8125,10.5000,315.0824,3.7058,1.9250,289,289,100.00
A2018145,2018-05-25,MOD11A2,LST_Day_1km,310.5000,320.5200,91530.5312,10.0200,316.7146,4.0817,2.0203,289,289,100.00
A2018153,2018-06-02,MOD11A2,LST_Day_1km,306.7200,318.8000,90988.5078,12.0800,314.8391,4.0756,2.0188,289,289,100.00
A2018161,2018-06-10,MOD11A2,LST_Day_1km,303.2000,310.9800,89206.1797,7.7800,308.6719,1.9146,1.3837,289,289,100.00
A2018169,2018-06-18,MOD11A2,LST_Day_1km,307.7000,319.5000,91202.8359,11.8000,315.5807,4.6545,2.1574,289,289,100.00
A2018177,2018-06-26,MOD11A2,LST_Day_1km,296.2600,305.7600,4816.0801,9.5000,301.0050,13.2380,3.6384,289,16,5.54
A2018185,2018-07-04,MOD11A2,LST_Day_1km,303.6400,313.5400,89275.1953,9.9000,308.9107,4.4896,2.1189,289,289,100.00
A2018193,2018-07-12,MOD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2018201,2018-07-20,MOD11A2,LST_Day_1km,299.5800,302.5200,7835.7803,2.9400,301.3762,0.7625,0.8732,289,26,9.00
A2018209,2018-07-28,MOD11A2,LST_Day_1km,293.6200,308.7200,85905.4922,15.1000,301.4228,7.6975,2.7744,289,285,98.62
A2018217,2018-08-05,MOD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2018225,2018-08-13,MOD11A2,LST_Day_1km,301.3000,304.5200,5154.4404,3.2200,303.2024,0.9047,0.9511,289,17,5.88
A2018233,2018-08-21,MOD11A2,LST_Day_1km,290.7000,303.6600,67881.0938,12.9600,300.3588,5.8300,2.4145,289,226,78.20
A2018241,2018-08-29,MOD11A2,LST_Day_1km,300.4200,303.7600,29036.1152,3.3400,302.4595,0.5641,0.7511,289,96,33.22
A2018249,2018-09-06,MOD11A2,LST_Day_1km,295.7400,302.4200,86229.3359,6.6800,299.4074,1.2590,1.1221,289,288,99.65
A2018257,2018-09-14,MOD11A2,LST_Day_1km,301.1800,306.4400,87904.2266,5.2600,304.1669,1.1434,1.0693,289,289,100.00
A2018265,2018-09-22,MOD11A2,LST_Day_1km,301.7800,305.8000,87803.1016,4.0200,303.8170,0.7627,0.8733,289,289,100.00
A2018273,2018-09-30,MOD11A2,LST_Day_1km,303.8800,308.3000,88614.8203,4.4200,306.6257,0.7820,0.8843,289,289,100.00
A2018281,2018-10-08,MOD11A2,LST_Day_1km,302.7400,309.1200,88560.3672,6.3800,306.4373,1.4705,1.2127,289,289,100.00
A2018289,2018-10-16,MOD11A2,LST_Day_1km,302.8800,310.0800,88776.9766,7.2000,307.1868,1.9013,1.3789,289,289,100.00
A2018297,2018-10-24,MOD11A2,LST_Day_1km,301.9000,310.2800,88702.5156,8.3800,306.9291,2.5586,1.5995,289,289,100.00
A2018305,2018-11-01,MOD11A2,LST_Day_1km,300.2000,307.8800,88043.8828,7.6800,304.6501,2.1987,1.4828,289,289,100.00
A2018313,2018-11-09,MOD11A2,LST_Day_1km,300.1400,308.4200,88240.7891,8.2800,305.3315,2.2843,1.5114,289,289,100.00
A2018321,2018-11-17,MOD11A2,LST_Day_1km,300.2000,307.9800,88066.3359,7.7800,304.7278,2.3917,1.5465,289,289,100.00
A2018329,2018-11-25,MOD11A2,LST_Day_1km,297.7800,305.3600,87227.3828,7.5800,301.8249,2.6761,1.6359,289,289,100.00
A2018337,2018-12-03,MOD11A2,LST_Day_1km,295.4800,302.6600,86540.7422,7.1800,299.4489,2.1336,1.4607,289,289,100.00
A2018345,2018-12-11,MOD11A2,LST_Day_1km,292.9400,300.0000,85768.0078,7.0600,296.7751,2.5578,1.5993,289,289,100.00
A2018353,2018-12-19,MOD11A2,LST_Day_1km,293.5800,301.4200,86170.8984,7.8400,298.1692,2.7109,1.6465,289,289,100.00
A2018361,2018-12-27,MOD11A2,LST_Day_1km,292.8000,300.6800,85893.8672,7.8800,297.2106,2.6232,1.6196,289,289,100.00
A2019001,2019-01-01,MOD11A2,LST_Day_1km,292.7400,301.0400,86049.6953,8.3000,297.7498,2.5702,1.6032,289,289,100.00
A2019009,2019-01-09,MOD11A2,LST_Day_1km,292.6200,300.3800,85900.7891,7.7600,297.2346,2.7528,1.6591,289,289,100.00
A2019017,2019-01-17,MOD11A2,LST_Day_1km,292.6200,302.6200,86078.8281,10.0000,297.8506,4.5720,2.1382,289,289,100.00
A2019025,2019-01-25,MOD11A2,LST_Day_1km,291.4000,297.4000,85085.4609,6.0000,294.4134,1.2954,1.1381,289,289,100.00
A2019033,2019-02-02,MOD11A2,LST_Day_1km,292.6200,300.7600,86003.4297,8.1400,297.5897,2.6243,1.6200,289,289,100.00
A2019041,2019-02-10,MOD11A2,LST_Day_1km,294.9600,303.0800,86602.4766,8.1200,299.6625,1.9672,1.4026,289,289,100.00
A2019049,2019-02-18,MOD11A2,LST_Day_1km,297.2600,306.2000,87617.7500,8.9400,303.1756,3.6337,1.9062,289,289,100.00
A2019057,2019-02-26,MOD11A2,LST_Day_1km,296.7000,305.4200,87273.1641,8.7200,301.9833,2.6459,1.6266,289,289,100.00
A2019065,2019-03-06,MOD11A2,LST_Day_1km,299.1400,310.1600,88451.6797,11.0200,306.0612,4.4191,2.1022,289,289,100.00
A2019073,2019-03-14,MOD11A2,LST_Day_1km,302.2600,313.3200,89135.6797,11.0600,308.4279,4.1449,2.0359,289,289,100.00
A2019081,2019-03-22,MOD11A2,LST_Day_1km,302.5200,318.0800,90064.2969,15.5600,311.6412,9.1143,3.0190,289,289,100.00
A2019089,2019-03-30,MOD11A2,LST_Day_1km,308.2600,322.8600,92060.9375,14.6000,318.5500,5.4685,2.3385,289,289,100.00
A2019097,2019-04-07,MOD11A2,LST_Day_1km,307.8800,322.6200,91903.3281,14.7400,318.0046,9.3594,3.0593,289,289,100.00
A2019105,2019-04-15,MOD11A2,LST_Day_1km,307.0400,318.7800,90737.5234,11.7400,313.9707,3.6468,1.9096,289,289,100.00
A2019113,2019-04-23,MOD11A2,LST_Day_1km,309.8200,322.3800,92049.4375,12.5600,318.5102,4.0742,2.0185,289,289,100.00
A2019121,2019-05-01,MOD11A2,LST_Day_1km,308.6000,319.9800,91157.5547,11.3800,315.4241,4.7445,2.1782,289,289,100.00
A2019129,2019-05-09,MOD11A2,LST_Day_1km,307.6800,321.9200,91284.4453,14.2400,315.8631,5.9992,2.4493,289,289,100.00
A2019137,2019-05-17,MOD11A2,LST_Day_1km,308.5400,321.8800,91285.8281,13.3400,315.8679,6.0006,2.4496,289,289,100.00
A2019145,2019-05-25,MOD11A2,LST_Day_1km,309.8000,324.5400,92172.9375,14.7400,318.9375,6.3083,2.5116,289,289,100.00
A2019153,2019-06-02,MOD11A2,LST_Day_1km,311.2600,325.8000,92739.1953,14.5400,320.8969,6.7719,2.6023,289,289,100.00
A2019161,2019-06-10,MOD11A2,LST_Day_1km,311.2400,327.1600,91759.3672,15.9200,317.5065,6.8467,2.6166,289,289,100.00
A2019169,2019-06-18,MOD11A2,LST_Day_1km,303.3200,315.7000,89537.2969,12.3800,309.8176,6.4052,2.5309,289,289,100.00
A2019177,2019-06-26,MOD11A2,LST_Day_1km,305.7000,314.9200,90067.2734,9.2200,311.6515,2.9321,1.7123,289,289,100.00
A2019185,2019-07-04,MOD11A2,LST_Day_1km,298.1800,308.8600,87571.3047,10.6800,304.0670,2.6134,1.6166,289,288,99.65
A2019193,2019-07-12,MOD11A2,LST_Day_1km,299.2400,313.1000,73703.3281,13.8600,307.0972,8.8700,2.9783,289,240,83.04
A2019201,2019-07-20,MOD11A2,LST_Day_1km,304.8200,314.3200,66773.3750,9.5000,309.1360,3.3192,1.8219,289,216,74.74
A2019209,2019-07-28,MOD11A2,LST_Day_1km,300.3400,305.4600,34576.0625,5.1200,303.2988,1.6115,1.2695,289,114,39.45
A2019217,2019-08-05,MOD11A2,LST_Day_1km,294.2800,303.2000,21017.4160,8.9200,300.2488,7.1940,2.6822,289,70,24.22
A2019225,2019-08-13,MOD11A2,LST_Day_1km,299.2000,302.2000,49636.2969,3.0000,300.8260,0.4054,0.6367,289,165,57.09
A2019233,2019-08-21,MOD11A2,LST_Day_1km,299.0800,306.6200,87561.4141,7.5400,302.9807,2.7565,1.6603,289,289,100.00
A2019241,2019-08-29,MOD11A2,LST_Day_1km,300.9400,305.5600,11224.4785,4.6200,303.3643,1.8900,1.3748,289,37,12.80
A2019249,2019-09-06,MOD11A2,LST_Day_1km,301.3200,309.5000,88284.1562,8.1800,305.4815,2.0732,1.4398,289,289,100.00
A2019257,2019-09-14,MOD11A2,LST_Day_1km,301.1000,309.4400,88075.1719,8.3400,304.7584,3.1387,1.7716,289,289,100.00
A2019265,2019-09-22,MOD11A2,LST_Day_1km,297.7800,306.0400,63178.0977,8.2600,302.2875,2.2004,1.4834,289,209,72.32
A2019273,2019-09-30,MOD11A2,LST_Day_1km,298.9200,303.8200,87103.6328,4.9000,301.3967,0.9895,0.9948,289,289,100.00
A2019281,2019-10-08,MOD11A2,LST_Day_1km,302.7400,307.0800,88239.7812,4.3400,305.3280,1.0541,1.0267,289,289,100.00
A2019289,2019-10-16,MOD11A2,LST_Day_1km,303.8200,310.1000,88678.8984,6.2800,306.8474,1.9229,1.3867,289,289,100.00
A2019297,2019-10-24,MOD11A2,LST_Day_1km,302.0800,309.6800,88390.5078,7.6000,305.8495,2.2926,1.5141,289,289,100.00
A2019305,2019-11-01,MOD11A2,LST_Day_1km,300.0000,307.6400,87759.2188,7.6400,303.6651,2.6682,1.6334,289,289,100.00
A2019313,2019-11-09,MOD11A2,LST_Day_1km,298.4600,304.5800,87215.0547,6.1200,301.7822,1.5288,1.2365,289,289,100.00
A2019321,2019-11-17,MOD11A2,LST_Day_1km,296.0800,306.2800,87150.4531,10.2000,301.5587,5.7523,2.3984,289,289,100.00
A2019329,2019-11-25,MOD11A2,LST_Day_1km,294.9000,300.9600,86264.9375,6.0600,298.4946,2.0670,1.4377,289,289,100.00
A2019337,2019-12-03,MOD11A2,LST_Day_1km,294.1800,299.6600,85885.2500,5.4800,297.1808,1.2610,1.1230,289,289,100.00
A2019345,2019-12-11,MOD11A2,LST_Day_1km,289.1000,293.9400,84221.7422,4.8400,291.4247,0.7659,0.8752,289,289,100.00
A2019353,2019-12-19,MOD11A2,LST_Day_1km,291.8600,297.0800,85194.0703,5.2200,294.7892,1.1267,1.0615,289,289,100.00
A2019361,2019-12-27,MOD11A2,LST_Day_1km,290.9800,296.5200,84986.8672,5.5400,294.0722,1.0959,1.0468,289,289,100.00
A2020001,2020-01-01,MOD11A2,LST_Day_1km,290.1600,298.3400,84965.7109,8.1800,293.9990,1.6783,1.2955,289,289,100.00
A2020009,2020-01-09,MOD11A2,LST_Day_1km,290.4600,294.6400,84692.3672,4.1800,293.0532,0.7857,0.8864,289,289,100.00
A2020017,2020-01-17,MOD11A2,LST_Day_1km,291.0400,297.4200,85261.9375,6.3800,295.0240,1.4413,1.2006,289,289,100.00
A2020025,2020-01-25,MOD11A2,LST_Day_1km,293.3400,300.3200,86009.5781,6.9800,297.6110,1.8540,1.3616,289,289,100.00
A2020033,2020-02-02,MOD11A2,LST_Day_1km,293.4000,300.7200,85969.7344,7.3200,297.4731,2.0273,1.4238,289,289,100.00
A2020041,2020-02-10,MOD11A2,LST_Day_1km,297.6000,303.9600,87149.7969,6.3600,301.5564,1.4039,1.1849,289,289,100.00
A2020049,2020-02-18,MOD11A2,LST_Day_1km,298.8000,305.5600,87664.4922,6.7600,303.3373,1.3355,1.1556,289,289,100.00
A2020057,2020-02-26,MOD11A2,LST_Day_1km,298.9400,306.1800,87501.1406,7.2400,302.7721,2.3472,1.5321,289,289,100.00
A2020065,2020-03-05,MOD11A2,LST_Day_1km,298.0800,304.9000,87405.7344,6.8200,302.4420,1.4535,1.2056,289,289,100.00
A2020073,2020-03-13,MOD11A2,LST_Day_1km,298.4200,306.8400,87686.2188,8.4200,303.4125,2.2219,1.4906,289,289,100.00
A2020081,2020-03-21,MOD11A2,LST_Day_1km,302.0000,312.5800,89233.1406,10.5800,308.7652,2.4698,1.5716,289,289,100.00
A2020089,2020-03-29,MOD11A2,LST_Day_1km,305.0800,314.6000,89841.2578,9.5200,310.8694,2.1008,1.4494,289,289,100.00
A2020097,2020-04-06,MOD11A2,LST_Day_1km,307.3200,320.5000,91303.0625,13.1800,315.9276,4.4692,2.1140,289,289,100.00
A2020105,2020-04-14,MOD11A2,LST_Day_1km,306.2000,321.5400,88479.3750,15.3400,312.6480,13.0863,3.6175,289,283,97.92
A2020113,2020-04-22,MOD11A2,LST_Day_1km,305.4400,316.3200,89884.4375,10.8800,311.0188,2.4594,1.5682,289,289,100.00
A2020121,2020-04-30,MOD11A2,LST_Day_1km,308.0000,317.1400,90676.8359,9.1400,313.7607,2.7497,1.6582,289,289,100.00
A2020129,2020-05-08,MOD11A2,LST_Day_1km,308.4800,319.3200,91186.2578,10.8400,315.5234,3.6733,1.9166,289,289,100.00
A2020137,2020-05-16,MOD11A2,LST_Day_1km,311.4600,323.3800,91979.4219,11.9200,318.2679,7.2982,2.7015,289,289,100.00
A2020145,2020-05-24,MOD11A2,LST_Day_1km,308.0000,323.7000,91166.9531,15.7000,316.5519,10.2648,3.2039,289,288,99.65
A2020153,2020-06-01,MOD11A2,LST_Day_1km,303.8200,318.1400,89478.4453,14.3200,309.6140,11.9649,3.4590,289,289,100.00
A2020161,2020-06-09,MOD11A2,LST_Day_1km,305.7200,314.8400,89943.0625,9.1200,311.2217,3.6889,1.9207,289,289,100.00
A2020169,2020-06-17,MOD11A2,LST_Day_1km,304.6600,311.7600,89072.8750,7.1000,308.2106,2.3131,1.5209,289,289,100.00
A2020177,2020-06-25,MOD11A2,LST_Day_1km,303.7200,313.1200,89069.3906,9.4000,308.1986,4.4862,2.1181,289,289,100.00
A2020185,2020-07-03,MOD11A2,LST_Day_1km,299.0800,310.5000,82439.3203,11.4200,306.4659,3.2181,1.7939,289,269,93.08
A2020193,2020-07-11,MOD11A2,LST_Day_1km,301.1600,317.6200,88414.4609,16.4600,309.1415,5.8283,2.4142,289,286,98.96
A2020201,2020-07-19,MOD11A2,LST_Day_1km,299.3800,311.5600,78168.5469,12.1800,305.3459,8.0284,2.8334,289,256,88.58
A2020209,2020-07-27,MOD11A2,LST_Day_1km,298.1800,309.1000,75998.5625,10.9200,305.2151,2.9599,1.7204,289,249,86.16
A2020217,2020-08-04,MOD11A2,LST_Day_1km,298.1400,300.4600,28753.1191,2.3200,299.5117,0.5315,0.7290,289,96,33.22
A2020225,2020-08-12,MOD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2020233,2020-08-20,MOD11A2,LST_Day_1km,292.2200,299.6600,8599.4199,7.4400,296.5317,5.1946,2.2792,289,29,10.03
A2020241,2020-08-28,MOD11A2,LST_Day_1km,303.4000,307.9800,10693.0381,4.5800,305.5154,1.4424,1.2010,289,35,12.11
A2020249,2020-09-05,MOD11A2,LST_Day_1km,299.6800,309.2000,87922.6797,9.5200,304.2307,2.8693,1.6939,289,289,100.00
A2020257,2020-09-13,MOD11A2,LST_Day_1km,301.8600,308.8200,88359.0625,6.9600,305.7407,2.1897,1.4798,289,289,100.00
A2020265,2020-09-21,MOD11A2,LST_Day_1km,303.0400,306.9400,88221.0781,3.9000,305.2632,0.8176,0.9042,289,289,100.00
A2020273,2020-09-29,MOD11A2,LST_Day_1km,303.6000,308.9800,88641.4766,5.3800,306.7179,1.0781,1.0383,289,289,100.00
A2020281,2020-10-07,MOD11A2,LST_Day_1km,305.2200,312.2400,89178.0000,7.0200,308.5744,2.0617,1.4359,289,289,100.00
A2020289,2020-10-15,MOD11A2,LST_Day_1km,300.8200,309.3600,88582.5000,8.5400,306.5139,1.9709,1.4039,289,289,100.00
A2020297,2020-10-23,MOD11A2,LST_Day_1km,302.0000,309.0600,88339.0391,7.0600,305.6714,1.7709,1.3307,289,289,100.00
A2020305,2020-10-31,MOD11A2,LST_Day_1km,300.7000,309.7000,88317.3594,9.0000,305.5964,2.5715,1.6036,289,289,100.00
A2020313,2020-11-08,MOD11A2,LST_Day_1km,298.4800,305.4000,87301.0234,6.9200,302.0797,1.4915,1.2213,289,289,100.00
A2020321,2020-11-16,MOD11A2,LST_Day_1km,296.8200,303.5000,86889.1250,6.6800,300.6544,1.9038,1.3798,289,289,100.00
A2020329,2020-11-24,MOD11A2,LST_Day_1km,295.5600,301.1200,86375.7422,5.5600,298.8780,1.3579,1.1653,289,289,100.00
A2020337,2020-12-02,MOD11A2,LST_Day_1km,298.3600,306.5800,87678.1250,8.2200,303.3845,2.0760,1.4408,289,289,100.00
A2020345,2020-12-10,MOD11A2,LST_Day_1km,294.3800,299.4600,85790.1797,5.0800,296.8518,1.4513,1.2047,289,289,100.00
A2020353,2020-12-18,MOD11A2,LST_Day_1km,292.6400,299.7400,85667.2969,7.1000,296.4266,1.8794,1.3709,289,289,100.00
A2020361,2020-12-26,MOD11A2,LST_Day_1km,291.2400,296.5000,85042.3906,5.2600,294.2643,1.2055,1.0979,289,289,100.00
A2021001,2021-01-01,MOD11A2,LST_Day_1km,290.7600,296.3200,85088.3359,5.5600,294.4233,1.4621,1.2092,289,289,100.00
A2021009,2021-01-09,MOD11A2,LST_Day_1km,292.1200,296.3000,85150.7578,4.1800,294.6393,0.5923,0.7696,289,289,100.00
A2021017,2021-01-17,MOD11A2,LST_Day_1km,293.9200,299.8600,86018.7188,5.9400,297.6426,1.1207,1.0586,289,289,100.00
A2021025,2021-01-25,MOD11A2,LST_Day_1km,293.1200,299.5000,85830.1641,6.3800,296.9902,1.3761,1.1731,289,289,100.00
A2021033,2021-02-02,MOD11A2,LST_Day_1km,296.2800,303.1400,86898.9141,6.8600,300.6883,1.5809,1.2573,289,289,100.00
A2021041,2021-02-10,MOD11A2,LST_Day_1km,297.9600,306.0400,87543.7188,8.0800,302.9194,2.2273,1.4924,289,289,100.00
A2021049,2021-02-18,MOD11A2,LST_Day_1km,300.2800,307.8200,88171.3203,7.5400,305.0911,1.8570,1.3627,289,289,100.00
A2021057,2021-02-26,MOD11A2,LST_Day_1km,302.2400,310.3200,88872.8125,8.0800,307.5184,1.9168,1.3845,289,289,100.00
A2021065,2021-03-06,MOD11A2,LST_Day_1km,302.9400,312.3800,89233.3281,9.4400,308.7658,2.1143,1.4540,289,289,100.00
A2021073,2021-03-14,MOD11A2,LST_Day_1km,303.8800,314.7200,89518.0859,10.8400,309.7512,4.4780,2.1161,289,289,100.00
A2021081,2021-03-22,MOD11A2,LST_Day_1km,303.3800,313.9200,89788.8984,10.5400,310.6882,2.4067,1.5513,289,289,100.00
A2021089,2021-03-30,MOD11A2,LST_Day_1km,306.5400,319.0600,91088.7109,12.5200,315.1859,3.7189,1.9284,289,289,100.00
A2021097,2021-04-07,MOD11A2,LST_Day_1km,306.4400,316.6200,90438.2578,10.1800,312.9352,2.7360,1.6541,289,289,100.00
A2021105,2021-04-15,MOD11A2,LST_Day_1km,303.7400,314.3000,89655.0391,10.5600,310.2250,3.3274,1.8241,289,289,100.00
A2021113,2021-04-23,MOD11A2,LST_Day_1km,309.6000,323.0400,92117.9141,13.4400,318.7471,4.2494,2.0614,289,289,100.00
A2021121,2021-05-01,MOD11A2,LST_Day_1km,307.9600,321.4800,91689.7266,13.5200,317.2655,5.5178,2.3490,289,289,100.00
A2021129,2021-05-09,MOD11A2,LST_Day_1km,305.9400,321.8800,90724.7578,15.9400,313.9265,9.5457,3.0896,289,289,100.00
A2021137,2021-05-17,MOD11A2,LST_Day_1km,302.2600,305.7800,87908.5625,3.5200,304.1819,0.3610,0.6008,289,289,100.00
